n_char,n_box,n_word,num_ratio,contrast,contrast_std,sharpness,sharpness_std,coverage,h_box,h_box_std,density,density_std,r_box,r_box_std
483.0,49,38,0.2236024844720497,0.3656232398904223,0.20944486525318928,0.26517059438977647,0.1719249156666136,0.05102077339042564,14.76001914625125,4.688259557312197,0.012663174981858807,0.008215645877174854,0.828357665716717,0.11372737041216835
600.0,77,67,0.15333333333333332,0.22293087699797565,0.08043044346895159,0.15355434106476445,0.11608242169340098,0.06406638216164036,13.118781476477091,2.9606206939989925,0.01329802530704892,0.005454256423652677,0.8565525894796896,0.043955940543165664
1027.0,133,87,0.2619279454722493,0.2765531226010322,0.11438857610532532,0.2696893246789462,0.1744996937141848,0.135990073118456,15.676105341342959,4.876750625986986,0.010044788928392898,0.0062483641407443235,0.8252813692442177,0.08876592551404604
556.0,79,32,0.30935251798561153,0.298906328632128,0.08175511147206578,0.2060719109075274,0.08261576433552438,0.0718434374391089,16.995764408898385,4.72205002223587,0.008013926507540594,0.0028099454063417136,0.8286686896981014,0.08153119552466687
640.0,65,50,0.2515625,0.5568706666384025,0.4636870051771496,0.3312324421510276,0.14119005673005453,0.07607792922040225,15.46461970917347,4.1023122895527315,0.010520534623674523,0.004141013058367607,0.8547378954696807,0.04157018776438842
753.0,88,63,0.17662682602921648,0.21592539611147757,0.09928658527090663,0.21676857058557963,0.12045661135216913,0.07299543503859011,15.3613228089276,3.6390779716728776,0.01040783098020148,0.00464994169582938,0.8253962922771496,0.11121318772153478
979.0,113,71,0.18896833503575078,0.22376132789104536,0.06379730295096898,0.19794685362006434,0.09259151346372028,0.06627767976230287,13.031027280752749,2.7448312946397677,0.01275430841686047,0.005465739549637201,0.8659797082375466,0.08862441463459507
541.0,73,46,0.18114602587800369,0.21550073724120936,0.14435184149758234,0.17752332431622092,0.14617660317190817,0.059086382058090435,14.81932823397565,2.471432883554705,0.009908383968644883,0.002343765326812196,0.8655796763149706,0.10395373865711381
744.0,88,41,0.3239247311827957,0.30243961564457605,0.10984034736683979,0.2621047996281031,0.0981199470067036,0.08789330072574528,16.396429222080524,2.795811893515753,0.00866858374608246,0.003676501021996146,0.8632905821425095,0.05619270208074734
325.0,60,17,0.28307692307692306,0.15578357582098082,0.044126265295889346,0.0841886270173249,0.04416040084049485,0.053770915354330706,16.4453125,1.6984366350979343,0.006621370528220812,0.001797108227349446,0.8736772486772487,0.012993970042584988
815.0,88,61,0.2748466257668712,0.2493037650743915,0.11265877756228519,0.2623663664701694,0.1485549779143926,0.06801360738153849,14.17915185373286,3.926862229817646,0.012214921734426617,0.0027757278154294956,0.8706483429832763,0.013040983102859425
571.0,59,53,0.15236427320490367,0.662186987210389,0.5454305569202555,0.431651809680782,0.1300965447065443,0.0954979548419757,19.656139495183513,8.263874120713256,0.007546257478829279,0.0022169706230783736,0.8406424227773913,0.0610185169673771
547.0,58,44,0.27056672760511885,0.21090346683969702,0.11891094203540413,0.1536507466651335,0.08753723657235067,0.14676554904649133,22.396447651425795,11.046465536047258,0.0066243479883263574,0.0038807970439980336,0.7717433025107053,0.050855554976596246
631.0,63,65,0.14896988906497624,0.28897599950556646,0.2034134363194293,0.2990003682782325,0.1732540984058632,0.08658628367148546,16.396936396936397,5.135087074560842,0.010259540286798886,0.005168237605125272,0.8072560688242539,0.10466452701871615
575.0,79,40,0.3339130434782609,0.4373520276803704,0.25316447485993593,0.3142466015107868,0.11009828149142455,0.06295491580662683,15.265822784810126,3.654830869560766,0.009665618628052867,0.0027098457177876676,0.8871607437396912,0.030167330820525095
634.0,77,51,0.25236593059936907,0.2537338866513573,0.20851056221370406,0.1383728112303263,0.12139555197790407,0.06919033787267218,14.532971649422667,4.6275894269954,0.012681272530247317,0.006843735186802323,0.7574022094056727,0.05997707916910963
774.0,81,72,0.1524547803617571,0.32973561340123675,0.20215386329098106,0.30789659146857096,0.14892343314221898,0.048053506222520304,10.981665024440193,3.333075265662477,0.020535860620370477,0.0063327298347405706,0.8588326227561948,0.027962833689286835
805.0,93,77,0.17142857142857143,0.3468001965917562,0.20272535136954165,0.24429037047241728,0.1569009449785973,0.05120798672465218,11.794910902666564,4.863098642103306,0.016396374965115076,0.008504120203615689,0.7942905416290311,0.07062362045401162
469.0,56,39,0.31130063965884863,0.3517912922840913,0.08713014964433577,0.3346791336375455,0.07771600921310531,0.06926707748787203,19.710591133004925,3.6020729242017087,0.005657045593340174,0.0018208519053270523,0.8914430530709602,0.030953540661999884
1153.0,139,114,0.23330442324371206,0.32714456557235944,0.09409836668190798,0.27507381004865383,0.13395276585587385,0.093898816402021,14.235491981707831,6.321091034225204,0.013994418794155812,0.008708739816870982,0.7947071416444383,0.07752223822088836
684.0,68,75,0.1286549707602339,0.20915056746145624,0.07299567315037922,0.19564166920505574,0.13582291995659798,0.0881484541129316,15.966386554621849,4.424828928880965,0.009259083754287823,0.003960341729377204,0.8229497354497354,0.10930611000200972
641.0,92,39,0.3915756630265211,0.2533001135176157,0.09124579663737697,0.19071512331236778,0.08072587533185978,0.07718622899586525,14.866639156694301,2.5155339142290587,0.009700384101547641,0.0029651542329332753,0.864071739807034,0.09383669345147834
1608.0,172,151,0.15920398009950248,0.2669799634335786,0.1279214047382483,0.2552008174853348,0.1818537400515215,0.1516749532210639,12.7203893996755,1.541824482396313,0.012836452253053684,0.002343110787219412,0.8938892300522417,0.07060668518777465
731.0,84,60,0.2270861833105335,0.23053565033298615,0.07237462287705212,0.16321383112163812,0.09629434576756789,0.06183074562731736,13.663709595187111,3.2183448408889825,0.013331778686852274,0.004428658903583489,0.8339387017866557,0.07877941201061298
739.0,77,77,0.18944519621109607,0.4174529826187826,0.36683929317744784,0.37798968999085575,0.12784136844740554,0.11464808252487614,17.322088850840604,5.86579679555792,0.008497522990028851,0.004623212941045051,0.7531693468180697,0.15033749160909682
643.0,72,63,0.208398133748056,0.40117238064341676,0.28142712754024163,0.32359675456323345,0.1967397290777573,0.07595491100558108,14.363805536171204,3.7255758432902697,0.011771375166280983,0.004736454631037314,0.8247324465276794,0.08043828555606128
570.0,55,68,0.09824561403508772,0.4168603629016066,0.23665538668627492,0.3354467366060191,0.1256036016575748,0.06508156901975354,15.175337653685421,3.2619637318154138,0.011078688798516029,0.004029690542189644,0.8835811767497367,0.02631678603783995
786.0,76,73,0.15903307888040713,0.24792797105478961,0.14455291846021295,0.25017835732452304,0.17229689498511286,0.08445695040059684,14.854358496650068,3.816884370232318,0.011060570920450217,0.00404842356326019,0.875724932273831,0.03520997507784521
633.0,86,53,0.16113744075829384,0.4385476444186019,0.1908294609341079,0.3960927203528819,0.12426001104124898,0.0712236807778209,14.948772158074483,3.6053749426773183,0.00946101553363519,0.003949793861481675,0.8157766533344638,0.11115908299165626
781.0,86,71,0.17797695262483995,0.44208157438397994,0.518613932469184,0.2651784747638754,0.18536434812729513,0.08476448618749705,14.090479141524513,3.4832803663961482,0.01150482756265748,0.003745675729401467,0.8661165956897664,0.028750988778623036
565.0,62,57,0.16106194690265488,0.2016688872255971,0.09564136870687025,0.18246044467698289,0.11170409255323324,0.07895798885523841,16.5724962294307,4.621947797283212,0.008764464013285444,0.003308852867176161,0.8532723492314442,0.03615965755962846
842.0,73,84,0.09501187648456057,0.27895483399484267,0.1385910197472492,0.18830121315611345,0.09085866416330635,0.07843888888888889,13.160958904109588,2.2811766970771177,0.014110498340450132,0.0032559309358420703,0.8795736670736671,0.0290366717739233
655.0,85,54,0.27633587786259545,0.2554032946743348,0.10395156416818384,0.29127728997688523,0.13705858733600448,0.07350170701427684,14.254901960784315,2.037282827601256,0.01078038863128016,0.0023098767202916017,0.9147730437204121,0.03547659169764196
343.0,49,37,0.13994169096209913,0.592701480332865,0.4219005151730002,0.2935512378723772,0.139349831766389,0.04816884679224596,14.939860730111837,3.896870297864967,0.008369917555735202,0.004158591365698238,0.8237518907839402,0.08506853858178137
589.0,83,53,0.23599320882852293,0.322297395587208,0.22078959692841632,0.24735868002561479,0.14422880809278685,0.061650029616611826,13.247126678381356,3.5843044855609953,0.012704134941141518,0.00585543939061461,0.7963589426796118,0.14012885692403854
913.0,97,84,0.16757940854326397,0.23230611488102476,0.11897401237181382,0.17438016438631868,0.12413668891908042,0.07903801691591794,12.830584665125711,3.225182660227326,0.014713551912372905,0.0052387945840380225,0.8329463329313368,0.08082994127311859
931.0,64,94,0.13319011815252416,0.2647893601456985,0.08318970684087913,0.42781802243613615,0.15560620399584624,0.11162815021161676,16.385611130679816,3.239914421744708,0.00923791771025027,0.0020703368003849453,0.9085889875322729,0.0357384886894951
2364.0,180,259,0.05922165820642978,0.3372796694344323,0.13304246524052607,0.15994490228484523,0.13646063196816616,0.324139790557701,13.589743589743591,4.691983412709138,0.00981857405405173,0.0032168841389515765,0.671979309017369,0.07903372833287758
596.0,78,57,0.18120805369127516,0.5434681520528518,0.4066285055486293,0.42077645361586985,0.1703595084203568,0.0893251885638919,17.025282409897795,4.840263818287027,,0.0034977381692214283,0.7855764397567476,0.03374769317062194
496.0,87,35,0.25,0.29391731786903863,0.16233718267496636,0.30475731664092914,0.1607272593098555,0.05982195587366796,14.111183402009688,3.0321834213266636,0.010752209050306428,0.003095891040064064,0.8772988900325162,0.020577483083151632
884.0,118,60,0.3156108597285068,0.25046761718858,0.18098754963019487,0.1795275250020871,0.1025080131798757,0.0881799883468404,13.172121566335477,4.518107461610426,0.014313335796189316,0.002911275952362698,0.9053673178673179,0.01915836140644045
578.0,70,52,0.1695501730103806,0.26538147039200805,0.13901196705401633,0.18354100929865655,0.1024306376123631,0.06663937578306228,15.202156334231809,4.811784966332204,0.011889394813536826,0.006825233095428266,0.8064700745577511,0.10938245499624075
391.0,47,31,0.21739130434782608,0.39578233764079357,0.36108633266064805,0.4127242439388127,0.20647533180647923,0.04944288599771488,15.865379116836381,4.433544901453541,0.01046027233722592,0.003833124584733331,0.7833232613004262,0.08558868936388385
395.0,52,35,0.1569620253164557,0.3286316971913345,0.2129346366261847,0.35183931471673474,0.12987898496553513,0.04289662754270669,14.797232056646282,2.359663959903424,0.00983098690052637,0.002542709147974543,0.8920167478765723,0.03330360649411497
531.0,60,49,0.21657250470809794,0.9138485748993957,0.7281491599986657,0.4140150569809785,0.10251937929306296,0.08545118388907132,17.51643535427319,5.631184912099108,0.009298007235094953,0.00606762493156081,0.8228017436102392,0.0321059690928255
1378.0,200,85,0.38243831640058057,0.24404918744556717,0.09879429163835736,0.2687591671993611,0.101849718611579,0.10526862295683267,12.37461825585341,2.3509779589131146,0.015475721516462296,0.006731572405274509,0.8050180711302058,0.06322207690048982
603.0,68,64,0.06965174129353234,0.45356067108656445,0.367585799930442,0.453188964765726,0.18820994624477644,0.08343583319832573,15.722373778222545,7.607263842013062,0.013182285851631588,0.008371837713322101,0.7815206132739565,0.059274572021896
836.0,104,86,0.16507177033492823,0.2357475232494724,0.11106818945521274,0.22071736035351958,0.1636952450393891,0.07575943689690409,13.414568683235817,4.059015176181674,0.013886210571927089,0.007783807318293604,0.7855847140438827,0.08689293067194448
402.0,33,41,0.13930348258706468,0.20793090032434833,0.10686194651982424,0.13156324775386635,0.0688269040797944,0.05820217246730215,16.783216783216783,2.864668146738637,0.008226601574031977,0.002202578308790656,0.8919272935162765,0.042442962395401795
1265.0,157,83,0.3201581027667984,0.3567411189362761,0.1931095780545685,0.30253073140092285,0.14003385571890314,0.08169056663216949,10.233026982961867,3.069247846198128,0.024156978765019203,0.005618371170449438,0.8569342999055692,0.04501782665339039
1424.0,144,107,0.23735955056179775,0.21280076343834786,0.09052474262242328,0.2621886149077821,0.13994443268239745,0.12781801235349718,14.496728252501924,2.761752578303311,0.011841892472619152,0.0042160935297039445,0.8749694673653999,0.03279064721771239
556.0,73,47,0.2014388489208633,0.2890159175851117,0.11056301906103051,0.30167925347672203,0.12912760182637284,0.06804026677843712,14.783025193984098,4.5355031184058126,0.010862569530012987,0.003813706271573174,0.8552385373227991,0.03236784001541546
1126.0,132,100,0.21580817051509768,0.2516053275017245,0.09675900178885134,0.1929706142301232,0.08400161463760683,0.1327359323089701,13.188920454545455,1.959657923908844,0.012874660673208813,0.0036525571951874915,0.8640717398070339,0.09383669345147831
1155.0,90,115,0.10735930735930736,0.26129461814171884,0.10873490812287856,0.26908987778496757,0.12116011779579647,0.11622737742678513,16.11111111111111,4.404911570346423,0.009703815596121006,0.003991740549443319,0.8185563224207076,0.07016577132390947
318.0,27,31,0.07232704402515723,0.23513571105801023,0.07078715186855998,0.14315833794511382,0.11154837379019694,0.03637834989461006,17.75067750677507,6.552741554458589,0.007172599401889372,0.0023843596120445027,0.6722222222222222,0.06136311676215146
1431.0,186,96,0.3361285814116003,0.2602199914883171,0.05036074476838325,0.2535264106095695,0.10427181550523572,0.06752284855548059,8.769215244374179,1.2073721102075834,0.028738807281159382,0.00460921112263455,0.9044409430438842,0.03890262576446663
1054.0,125,57,0.37855787476280833,0.24703305493710045,0.06128589206358396,0.29978079742002767,0.1498921455322605,0.07172785027662901,10.380406461698803,2.8600947092449185,0.022761426863586957,0.008001371596943597,0.8039912188904696,0.1380785654421138
812.0,73,77,0.1206896551724138,0.22631753042479516,0.07522864775690823,0.18889762681618522,0.06613177490270937,0.19344958850494598,20.04128354287859,3.1012168565383686,0.005315626747537403,0.0009272847239521769,0.8918374558704748,0.04051702108550442
410.0,55,43,0.16097560975609757,0.23260584994286787,0.19461435872334526,0.14901194659921024,0.1315264371073726,0.060352838331761645,16.2701860808263,2.5158813455389066,0.00810316932696918,0.0018890038793425129,0.9049470303707592,0.021177791656392084
438.0,55,42,0.0958904109589041,0.18498225524666806,0.08400744459201562,0.12307029048278637,0.09755713138366455,0.043256767756097485,13.373906428299733,1.7381859289740806,0.011249807230905658,0.002391568423972255,0.9036800334168754,0.0381083863926926
1499.0,181,126,0.27951967978652437,0.20724130700603838,0.08083628430683654,0.13281536010076853,0.06953515881361765,0.13944579150805517,14.963722292484855,3.9929539861738355,,0.0037553240249706982,0.8294040525155633,0.08269788393910132
620.0,40,67,0.07580645161290323,0.3627638111102398,0.16310942979877252,0.29026087991793953,0.10766227470240589,0.12774827288428325,22.200000000000003,4.431530383339546,0.005309956362250686,0.0014312107530760035,0.8637006512006513,0.09003324923265635
874.0,76,70,0.13501144164759726,0.24379072372186678,0.06889105268997789,0.2975353904340235,0.18631752537608287,0.057762309452351945,10.652487382840665,2.5268799184469852,0.02089303107545501,0.010660912652328963,0.8662699405333422,0.09149428250811477
270.0,44,21,0.24444444444444444,0.14459048709437983,0.1127746185438028,0.11300798861086164,0.15387340911545155,0.050592984354886704,15.521713107667754,9.677079715641456,,0.0071279749522008785,0.7552232516926908,0.09839470321023547
1261.0,145,96,0.176050753370341,0.23535992422993335,0.195370403215992,0.11902849741454849,0.11980104915089157,0.1103140370790768,14.379310344827585,2.5713943621150808,0.011854562455713008,0.0024003024701663295,0.8875396825396825,0.020428762594534727
572.0,68,51,0.17482517482517482,0.18523914792830098,0.0560635935046243,0.14109421051848267,0.08920167860753074,0.08041175457832307,16.44622345979812,2.907011181639096,0.008170171158464636,0.002414985528404638,0.864071739807034,0.09383669345147834
538.0,48,50,0.1171003717472119,0.2425787243539165,0.08215460553895258,0.32252043629163957,0.14376190484818926,0.051503125,14.671875,3.581555977237422,0.01118508499803973,0.004714564714500578,0.8648113146675042,0.043471370237012516
627.0,75,55,0.17384370015948963,0.18502355894137282,0.1194584534238311,0.10703560171617454,0.08150395028995774,0.08374536422151332,15.058823529411764,3.0224609890578757,0.008575994371361285,0.00254189010717184,0.864177805625174,0.0949333323816403
384.0,55,33,0.234375,0.2361580007211976,0.15040896591445496,0.1884695300814993,0.1484695444280393,0.07297412588441228,17.042656386021637,6.996767911228496,0.009556004181159058,0.007194545252823364,0.7548184978575471,0.1509160493372308
839.0,71,86,0.11918951132300358,0.17828625897284267,0.07035028206850288,0.1444534198306794,0.08037529142303827,0.09506319115323855,14.725318737066953,2.0064551410355005,0.010740722702561656,0.0017934612483829322,0.9033730158730158,0.029734378805396422
1187.0,96,105,0.16596461668070767,0.31575664000137926,0.15399742395776206,0.1744096732349256,0.1102166569581795,0.12292701503410822,15.282738095238095,6.239473771039634,0.010507330824619103,0.003984052347711119,0.8238858363858363,0.09500712248532817
602.0,59,60,0.11627906976744186,0.23529523707509592,0.15090104987940833,0.21487177340293961,0.1689572424815032,0.07088941478910249,14.248698504766207,5.017224033526298,0.012232959996269924,0.005962480193390309,0.78874883286648,0.0845902755127985
970.0,66,94,0.12474226804123711,0.2360928700088556,0.1158450583793181,0.27604629011769904,0.16077632723797025,0.0934980058013053,13.896103896103895,3.6412554509044344,0.015302917534692543,0.005982025515972636,0.7927296110604496,0.1012192546230191
259.0,32,25,0.18146718146718147,0.2903330365960827,0.16447472483862685,0.22630560773284608,0.1390407070373448,0.03287454076324606,14.982876712328768,4.109486750171278,0.011763208445667993,0.006027980172923799,0.7933285555024685,0.07063793524682972
957.0,110,71,0.3333333333333333,0.2127637218668437,0.0794849865994381,0.09468718805532803,0.08048567373701597,0.09091223550908206,14.896924636701588,4.166986753666248,0.010958148122025063,0.004220542771550976,0.8340702085340203,0.047420100661571166
421.0,43,22,0.27078384798099764,0.19381933145754054,0.07942416565496821,0.2110753590399029,0.11387130352653284,0.04048874766600059,13.994169096209912,2.678863595316285,0.011187723135641177,0.0032369824361642057,0.8914407814407815,0.03142948515017721
