balance,equilibrium,symmetry,sequence,cohesion,unity,proportion,simplicity,density,regularity,economy,homogeneity,rhythm,w balance,w equilibrium,w_cohesion
0.9840979036899956,0.9977167713318663,0.3446298036415566,0.25,0.3055391783412101,0.6,0.695107235552677,0.25,0.009495138369483902,0.4,0.3333333333333333,0.25,0.30859028945040967,0.2568384089368436,0.7921797438198044,0.6906322573603374
0.9892812075288222,0.9980597849807862,0.40530522304464556,1.0,0.9555616239946572,0.625,0.8438566443396758,0.3,0.4707945578231292,0.375,0.4,0.5,0.4013616256752086,0.28541071952490804,0.8127335677397352,0.7695761725436494
0.4927710843373494,0.9979599876316256,0.0,0.0,0.2752515678249596,0.6666666666666667,0.8403291218142326,0.42857142857142855,0.01340175618656625,0.5416666666666667,0.5,0.5,0.0,0.45570617675682434,0.9928851786003344,0.33181676114165565
0.9931697091920293,0.9984243492309015,0.8051646301478709,0.0,0.9981882505985301,0.875,0.9274426245764554,0.375,0.013028124999999946,0.5833333333333334,0.6666666666666666,1.0,0.7700581282869288,0.22462332834998544,0.659680865457264,0.9186480212674418
0.9895167556412932,0.9981871278070314,0.4224838058112871,0.0,0.419623500468257,0.30000000000000004,0.7809425420729568,0.23076923076923078,0.006018354405451287,0.35,0.2222222222222222,0.5,0.4251665722943869,0.417206716444237,0.8618123564433908,0.4431621873737006
0.9897245662010146,0.9985206756307882,0.34347982002094,0.0,0.2840649584994266,0.375,0.7502921471730811,0.2727272727272727,0.003259010410417762,0.14583333333333331,0.2857142857142857,0.5,0.3429850856231943,0.7604033585395777,0.9327875730923884,0.4169796739175898
0.9839664647417397,0.998419944096849,0.0,0.0,0.6588764111849679,0.5,0.8220884228132168,0.42857142857142855,0.009749875731801527,0.4166666666666667,0.4,1.0,0.0,0.8018289620746863,0.9779016719122429,0.6064857748896423
0.4952273729339043,0.9982682754399614,0.0,0.0,0.2802439863910449,0.8333333333333334,0.8380837082760777,0.42857142857142855,0.01577097125678817,0.5416666666666667,0.6666666666666666,0.5,0.0,0.35427622201985864,0.9563416698183913,0.33161957132667164
0.49870468975030136,0.9995436121715026,0.0,0.0,0.12812640213193013,0.6666666666666667,0.7306400447344332,0.42857142857142855,0.00950291017775684,0.4166666666666667,0.5,1.0,0.0,0.22490672949976154,0.8883530906677226,0.3326558564899527
0.4975786924939467,0.9989764973549218,0.0,0.0,0.16710514128826498,0.625,0.8127536613528715,0.3333333333333333,0.004931019136626524,0.4375,0.4,0.25,0.0,0.49063139512121257,0.9969122550869464,0.24990236115236117
0.49625253686295057,0.9989042415110485,0.0,0.5,0.26640119923353284,0.8333333333333334,0.8245169591023098,0.42857142857142855,0.006839974258789683,0.5416666666666667,0.6666666666666666,0.5,0.0,0.035001038929884265,0.7258322544982925,0.3331055645582877
0.49778448913598894,0.9988032062204263,0.0,0.0,0.25214308457085377,0.6666666666666667,0.8884326014885354,0.42857142857142855,0.004784537556246082,0.4166666666666667,0.5,0.5,0.0,0.2351551724849439,0.9362189998749474,0.3335583107585438
0.9940894432825307,0.9989575095796114,0.4330272698447404,0.25,0.45808618032931125,0.19999999999999996,0.8039569782815876,0.23076923076923078,0.0036979684759981257,0.35,0.2,0.5,0.4706311260132927,0.5482469109456447,0.9021999583264886,0.4826340788905131
0.9876286388764434,0.9985637772432302,0.3716190655572369,0.0,0.40626107776722636,0.5,0.8300304832093959,0.3,0.01009098663266883,0.375,0.3333333333333333,0.5,0.35114811101385024,0.5997470420127766,0.8766274466017528,0.4086719184151222
0.9970984684208997,0.9993029468768494,0.7158820472785741,0.0,0.25112335313334894,0.7,0.8889179690952975,0.2727272727272727,0.010156408411778228,0.5125,0.4,0.5,0.6939807867369617,0.1048944811025303,0.6265224652133203,0.48840825519808184
0.9438696813954122,0.9896015083331143,0.4082791887255396,0.25,0.5801588495035115,0.6,0.7583741448954084,0.25,0.05974211874480306,0.4625,0.3333333333333333,0.5,0.39664489055781804,0.8549586293422484,0.97326171658595,0.6607972032481046
0.49469336013075293,0.9981186991944838,0.0,0.0,0.15333797906908225,0.6666666666666667,0.5943735824216959,0.42857142857142855,0.010407321563788763,0.4166666666666667,0.5,0.5,0.0,0.44024090458808307,0.9877196196337722,0.33307038110575093
0.49392885911731044,0.9985376254045222,0.0,0.0,0.29474346422450237,0.75,0.8052546525605382,0.6,0.006987551544248793,0.375,0.6666666666666666,1.0,0.0,0.1991822681446327,0.9112599561893957,0.49936466360819715
0.9865074201011047,0.9976772952026771,0.38909536598062355,0.25,0.43963424137765555,0.4,0.8327540007246251,0.23076923076923078,0.011585317527710748,0.2875,0.25,0.5,0.3902747951147407,0.8774630235744777,0.9762591999021556,0.46483678462688827
0.9902345412935685,0.9984272067081001,0.4136402153959332,0.25,0.8288213857390079,0.6666666666666667,0.902960335391941,0.375,0.007978592519685135,0.3333333333333333,0.5,1.0,0.3948999295137402,0.5327051680887546,0.8848744311136705,0.7041893426711847
0.9974526695041642,0.9995337775992159,0.45138933492796995,0.25,0.5908371160619965,0.6,0.8174123399854232,0.23076923076923078,0.0011334915926997091,0.35,0.3333333333333333,0.5,0.39673156044080604,0.8724974881267374,0.9696719489846103,0.601969831839674
0.9938973920236918,0.9987843770517085,0.45703369114112324,0.25,0.4495333000643561,0.5,0.8825916487301166,0.3,0.010230735546545855,0.375,0.3333333333333333,0.5,0.43387804749026326,0.5337508996820312,0.8563819697920375,0.5624368054207014
0.49358295950440967,0.9980509622401478,0.0,0.25,0.3325640890745639,0.6666666666666667,0.6800931013608054,0.42857142857142855,0.009540428411175084,0.4166666666666667,0.5,0.5,0.0,0.06601980457369327,0.7814610538594406,0.559042348903611
0.49639801482909507,0.9988717095775842,0.0,0.0,0.2828520591605642,0.6666666666666667,0.879594531058624,0.42857142857142855,0.002424033365737488,0.5416666666666667,0.5,1.0,0.0,0.2542782949835354,0.8962482106339783,0.33417686023228055
0.994874222746982,0.9992120706978772,0.29047331723282055,0.25,0.4955841927022555,0.625,0.7037460237573229,0.3,0.0051534492123845865,0.375,0.4,0.5,0.3063597209237603,0.5292076870196243,0.779985542396231,0.673204656327829
0.9904704557010712,0.9984659792419489,0.29968168728718236,0.0,0.8238917128144051,0.5,0.7409622062135927,0.3,0.007705559118286853,0.375,0.3333333333333333,0.5,0.27751627427000614,0.7983394628574607,0.9649697684967019,0.6764473519537094
0.9917305762301192,0.9986011335872841,0.32133303306412964,0.0,0.707021680270203,0.5,0.7525270429073513,0.3,0.009380728817348638,0.2916666666666667,0.3333333333333333,0.5,0.3004441067184831,0.2226807549860481,0.7146042801685428,0.6471256313398103
0.9934870459646519,0.9989316718321265,0.29056661738907186,0.25,0.6853145152725788,0.375,0.6697982907864507,0.2727272727272727,0.006084982666204164,0.14583333333333331,0.2857142857142857,0.5,0.29138268037101067,0.5248970800211062,0.9090294813758788,0.7313107005127875
0.9898580367526721,0.9984536376288373,0.3167297580489755,0.25,0.38548595436123373,0.5,0.7499380142185026,0.42857142857142855,0.009538481709715496,0.4166666666666667,0.4,1.0,0.3032286735544738,0.559173256971073,0.810270704273138,0.6532759483779194
0.9871917290366199,0.998037717908989,0.4219790953459853,1.0,0.6927045591104336,0.5,0.701939454358202,0.21428571428571427,0.00849695881526924,0.4166666666666667,0.25,0.25,0.43430061702533695,0.5620194845280497,0.8737625776705029,0.5277942116960194
0.9927429516479912,0.9987428368711675,0.33494284739602564,0.25,0.4315232747985619,0.6666666666666667,0.8640771055481762,0.42857142857142855,0.00467033387314264,0.4166666666666667,0.5,1.0,0.33112307027893984,0.4205817333995091,0.8848980119993914,0.663278338035451
0.9947076414037112,0.9991741106756692,0.34509942625758405,0.25,0.24217931327611958,0.5,0.7968223102283438,0.3,0.003553717372345,0.375,0.3333333333333333,0.5,0.2948472184187554,0.5564368070065122,0.8921809635415132,0.38489598967422695
0.9943818114555396,0.9993407497974075,0.35841839505369366,0.0,0.2899473685695521,0.6,0.7929120063029864,0.23076923076923078,0.01543116813686174,0.35,0.3333333333333333,0.25,0.33703869145949694,0.6707696723754828,0.9397319376038925,0.2935285968636475
0.9912485017700677,0.9984252216667623,0.44829190161285737,0.0,0.4631838968988965,0.30000000000000004,0.7808661353324338,0.23076923076923078,0.004125152044284208,0.35,0.2222222222222222,0.5,0.42865520993274453,0.3591094060455382,0.8317164046470485,0.4341480282517841
0.9920063987707637,0.9992763373308766,0.3377610375165325,0.0,0.37621195128561824,0.5,0.7734006717726875,0.3,0.006127400128910443,0.375,0.3333333333333333,0.5,0.3089843493308121,0.27482873729053914,0.8132001087854707,0.37798643507959934
0.992746160422774,0.9989204719628317,0.2782602371977779,0.0,0.1910443989573279,0.5,0.7695154689955219,0.25,0.005925945115385911,0.4,0.2857142857142857,0.25,0.2928258797154971,0.3962633138308742,0.8839686861229458,0.29578289189443996
0.9748898334575898,0.9974677308710451,0.2782403647349958,0.0,0.35051410757487766,0.625,0.7740097474335637,0.3333333333333333,0.16691537590377625,0.5208333333333334,0.4,0.5,0.2151381125889582,0.13434678074647333,0.8038475671504273,0.3608996995442946
0.9883324621758813,0.998474022274839,0.30748461837230334,0.0,0.3859474721620893,0.625,0.8638539091541445,0.3333333333333333,0.004429155396829643,0.5208333333333334,0.4,0.5,0.27460124203587377,0.4191699439165988,0.8425701958506058,0.38107504851102836
0.9959775362316942,0.9995684401624897,0.34561925050075326,0.0,0.39137400188031557,0.375,0.7596312499075515,0.2727272727272727,0.0,0.22916666666666669,0.2857142857142857,0.5,0.3096258384186227,0.49666478467835995,0.9210430676832317,0.3756059409717511
0.9942151567204285,0.9991440820019725,0.39090215914636095,0.0,0.3228352511612271,0.5,0.8529106092261562,0.3333333333333333,0.010999574515025978,0.4375,0.3333333333333333,0.5,0.39464730557728533,0.18504961408106468,0.6802689592370672,0.3914565225127583
0.9854076538031623,0.9977044758554307,0.3510241591621317,0.0,0.36939787025443804,0.5,0.898985661035316,0.3,0.015143400286697473,0.45833333333333337,0.3333333333333333,0.5,0.30288772928798746,0.6251434005854903,0.9184925003697407,0.3860991195231497
0.9778885355242323,0.9966141332063775,0.38444149312590126,0.0,0.8774797538535867,0.5,0.7477160336474258,0.3333333333333333,0.019141666666666612,0.4375,0.3333333333333333,1.0,0.32886773135497294,0.30326557452324643,0.7422590389601347,0.7417820065204889
0.4990503323836657,0.9992544492661285,0.0,0.0,0.2738074864918258,0.8333333333333334,0.8660065838281945,0.42857142857142855,0.005009310986964666,0.5416666666666667,0.6666666666666666,0.5,0.0,0.34350733314536797,0.9507743683522214,0.3332427085922612
0.9958718358918339,0.9990324794369191,0.4733049635700475,0.0,0.37665907095198353,0.5,0.8961993324103987,0.3333333333333333,0.006002832386666546,0.4375,0.3333333333333333,1.0,0.4959879922624405,0.2245155558169214,0.7681083510827404,0.3937209397264124
0.9850836095615128,0.9984293287464088,0.3112299090913768,0.0,0.33606517984670736,0.5,0.7977911357226635,0.3,0.0028953440877557135,0.2916666666666667,0.3333333333333333,0.5,0.26832863627008774,0.26535465435193717,0.8465709956825503,0.3611367527462718
0.9935631639342182,0.9991877269304387,0.3107440805812848,0.0,0.35357171295649714,0.625,0.8243327734009542,0.3,0.0029354092891216155,0.45833333333333337,0.4,0.5,0.2999394702863968,0.5385651590500873,0.8349754970292131,0.38711309610666705
0.4962417855097756,0.9987699360335389,0.0,0.25,0.33300966701700335,0.6666666666666667,0.672229864172992,0.42857142857142855,0.006661612698407815,0.4166666666666667,0.5,0.5,0.0,0.18958760000358643,0.896918906890021,0.6414749045108482
0.982502230426105,0.9980051980437163,0.33351432579166806,0.0,0.12409713751825431,0.5,0.7708432088174999,0.25,0.012168180078627744,0.4,0.2857142857142857,0.16666666666666666,0.3102268445804679,0.569902009296342,0.8946793035666236,0.3029909513461095
0.4978540446975329,0.9992172036196003,0.0,0.0,0.2687745875938923,0.6666666666666667,0.8838283826014044,0.42857142857142855,0.005176061659362352,0.4166666666666667,0.5,0.5,0.0,0.041912257709063816,0.7052031332287196,0.33279748916112545
0.49922131861432273,0.9995447133811913,0.0,0.0,0.2886430429258352,0.6666666666666667,0.9009879028357748,0.42857142857142855,0.0018207543248307534,0.5416666666666667,0.5,0.5,0.0,0.10167332054978728,0.8165320903366032,0.33340396003940964
0.9938145788525002,0.9990223048588744,0.3354185394056509,0.25,0.5897041012947566,0.625,0.7569755590375311,0.3,0.0038567985592457,0.375,0.4,0.5,0.3615103324247495,0.2631535093330044,0.656271307795437,0.6956003416168607
0.9944515397805644,0.9990709480048378,0.407134940719311,0.0,0.4593773382468597,0.4,0.7950736646102026,0.21428571428571427,0.0022259988394481844,0.2375,0.25,0.5,0.37689475890683377,0.5630431764848831,0.8488716295806653,0.43309288192534784
0.4962533603099417,0.9986311793842394,0.0,0.25,0.3323556485230402,0.6666666666666667,0.6758885805687725,0.42857142857142855,0.009283778993508518,0.4166666666666667,0.5,0.5,0.0,0.03556220233352214,0.701278156711699,0.3827847140895448
0.4982476512087416,0.998574495402606,0.0,0.25,0.33470760687339074,0.8333333333333334,0.6798410561780103,0.42857142857142855,0.0,0.4166666666666667,0.6666666666666666,0.5,0.0,0.4600891979472884,0.989862696460651,0.3933384314704404
0.9980087163639425,0.999644961584081,0.3370473913837174,0.25,0.5246090386891935,0.5,0.8685139235141237,0.42857142857142855,0.0,0.4166666666666667,0.4,1.0,0.3433413023387104,0.3220287802358206,0.8193539579104135,0.6531951873415034
0.9928863488622287,0.9991365388943637,0.2837282335458823,0.0,0.16765692857682996,0.5,0.7413047492668028,0.2727272727272727,0.0053349824267010515,0.5125,0.2857142857142857,0.25,0.27086488234700046,0.8129102760117244,0.9696227230991117,0.282689108413966
0.9934589856954051,0.9988923591320075,0.2952399575438225,0.25,0.4978716678662424,0.625,0.7354059837837561,0.3,0.0,0.375,0.4,0.5,0.31077182041862406,0.5209255022494559,0.838675530418787,0.6937084493873767
0.9941450304978796,0.999488618161073,0.33986194626816024,0.0,0.37864461465664445,0.375,0.7609233545127045,0.2727272727272727,0.0,0.22916666666666669,0.2857142857142857,0.5,0.3201368361419027,0.6867142165009319,0.9661215951496412,0.38586828794671707
0.994243952324732,0.9992256921753745,0.3587450422988616,0.0,0.3327638186794553,0.6,0.8551913304333264,0.2727272727272727,0.006699672405724222,0.5125,0.3333333333333333,0.25,0.37129485338316304,0.1976902179627209,0.7538987448705823,0.31380486720507705
0.9982205873063734,0.9996776379947053,0.3061506851202732,0.25,0.2846808434499475,0.30000000000000004,0.7323352105326286,0.23076923076923078,0.0,0.2875,0.2222222222222222,0.25,0.3552091477974836,0.15042362088573458,0.6697982105322016,0.4311362192224976
0.9953112081602049,0.9992303629878554,0.3743860150380567,0.0,0.1589402469384318,0.4,0.7271917690591962,0.23076923076923078,0.004218679825690463,0.35,0.25,0.5,0.3842999079169266,0.505290072477079,0.7320134555566484,0.4654499591642779
0.9928538588891033,0.9990887979992294,0.34581742475188604,0.0,0.3761210866516606,0.375,0.757240923216879,0.3,0.008459258932445035,0.375,0.2857142857142857,0.5,0.3282702462527395,0.7172746031845968,0.9658361787957359,0.385644738599865
0.9875334960758775,0.9975488844773037,0.2846604998864284,0.25,0.5508701372902612,0.5,0.6926507098946741,0.3,0.018371054817275745,0.375,0.3333333333333333,0.5,0.31910790052744087,0.6372315911864461,0.8740352385109639,0.8000408361573992
0.4991692915525925,0.9987755686430927,0.0,0.75,0.35332317276546943,0.6666666666666667,0.6354203364661893,0.42857142857142855,0.5106284962158605,0.4166666666666667,0.5,0.5,0.0,0.27783633084336745,0.9150737385478371,0.5243338521364458
0.9777745933406046,0.998524446241753,0.2721227545276629,0.0,0.4472417306910985,0.625,0.767692275934517,0.3333333333333333,0.010350797952423996,0.4375,0.4,0.5,0.27222464280742587,0.38725924811618684,0.6394481599441719,0.37057908735182155
0.9904295010694822,0.9984719503572567,0.29971304204751703,0.25,0.43907851979574675,0.5,0.7948609411845768,0.42857142857142855,0.00404015620846887,0.4166666666666667,0.4,1.0,0.30459378728507713,0.7885105164782267,0.9551246297579108,0.6314292781883518
0.9941233433909253,0.9991003982909991,0.3118857493305568,0.5,0.4137442369797274,0.5,0.7965987309808322,0.375,0.009902098832503592,0.3333333333333333,0.4,1.0,0.3126419678045207,0.8384834997410492,0.9701958260158654,0.6558930226354176
0.9945835549802191,0.9992939243915611,0.3018752953913223,0.25,0.4887515997026519,0.7,0.7685716413810366,0.2727272727272727,0.004177501362714331,0.45,0.4,0.25,0.3273866807573276,0.7856637180882172,0.9642756357742638,0.5162130724159358
0.4980759006730412,0.9990618367133789,0.0,0.5,0.27241880825559334,0.6666666666666667,0.8840185663338309,0.42857142857142855,0.009325504718507238,0.5416666666666667,0.5,0.5,0.0,0.3201043878084937,0.9633766435491152,0.3331337994876675
0.4996812434752349,0.9989739518191744,0.0,0.0,0.30518742381913444,0.75,0.8233965366739002,0.6,0.003910275795558249,0.375,0.6666666666666666,1.0,0.0,0.11239662933587158,0.8397763371893869,0.5006411725318235
0.9925340088678671,0.998608534623204,0.28424500629794613,0.25,0.791312955099138,0.4,0.6578950044540033,0.23076923076923078,0.007558073796751108,0.35,0.25,0.16666666666666666,0.2995954997990258,0.2539339990470102,0.7620670574448347,0.7676640359399556
0.9869329361212279,0.9978869630606225,0.31648784793203244,0.0,0.9253790434300253,0.5,0.7491674453806643,0.3,0.00910621761658037,0.375,0.3333333333333333,1.0,0.2845308829683826,0.43224464787261807,0.8305556355051221,0.808642454293226
0.9969869217171535,0.9996637707395095,0.3446794526035045,0.0,0.38150108523766824,0.5,0.8274412490903208,0.3,0.004470626690042501,0.375,0.3333333333333333,0.5,0.32636124762763774,0.721053368062571,0.9544789808171534,0.39254320088970024
0.9827137843227189,0.9989990246755279,0.23358603767410502,0.25,0.14580071305470435,0.5,0.6993199267840128,0.375,0.003915780699129012,0.20833333333333331,0.4,1.0,0.22121694511565726,0.08232441930515044,0.7843462493261036,0.5935779256210499
0.9974100546910425,0.9993648955041935,0.5915102575750817,0.0,0.31737180164770884,0.4444444444444444,0.7589185083645797,0.13636363636363635,0.008897086643965268,0.3576388888888889,0.16666666666666666,0.2222222222222222,0.608674135435681,0.46114621856371896,0.8164395213689889,0.3509266573202271
0.9882071853151358,0.99818931176565,0.31908280839786907,0.25,0.6045986690185159,0.625,0.7442576798470221,0.3333333333333333,0.004536791201887214,0.4375,0.4,0.5,0.3598939863573811,0.7915876075221988,0.9549275563370742,0.7261770812391886
0.9948445592608428,0.9989584186268267,0.37379845480225504,0.25,0.9460829170444116,0.375,0.8246664520572733,0.3,0.007797916666666627,0.375,0.2857142857142857,0.5,0.3986260403910541,0.5424178792892568,0.8609967905537877,0.9040550531225952
0.9821746964885056,0.9987218982949586,0.25729349133679247,0.0,0.5517200186927816,0.33333333333333337,0.7721491363889582,0.42857142857142855,0.007516546746714425,0.4166666666666667,0.3333333333333333,1.0,0.22664044305663278,0.3902649423453337,0.83955695357838,0.5641253886468133
0.9975332729538332,0.9994178620984175,0.369796206039403,0.25,0.8305012256294769,0.5,0.7884498499878451,0.3333333333333333,0.006488386802582902,0.4375,0.3333333333333333,0.5,0.379763646630609,0.36851642099461446,0.8104999072339008,0.7195734225152149
0.49950733850526297,0.9990420370807739,0.0,0.0,0.2234930281268265,0.6666666666666667,0.875629442913305,0.42857142857142855,0.008172153195849852,0.4166666666666667,0.5,0.5,0.0,0.15913270308192073,0.848515316571836,0.333170706118188
0.49483155773106824,0.9987093516126896,0.0,0.25,0.3332664722722759,0.6666666666666667,0.5863975603568949,0.42857142857142855,0.005159282071660387,0.5416666666666667,0.5,0.5,0.0,0.3262664878731816,0.9201771177361378,0.5949955033746935
0.49892547407559273,0.9986544393920989,0.0,0.0,0.17189838565351698,0.875,0.877364064538251,0.3333333333333333,0.004356529103221041,0.5208333333333334,0.6666666666666666,0.25,0.0,0.21402969655053994,0.9011507946818117,0.2507999796659023
0.9943916181173393,0.9992409284374013,0.3912828858932009,0.0,0.40916848589361904,0.41666666666666663,0.8308853139294194,0.21428571428571427,0.007262509064539513,0.4166666666666667,0.2222222222222222,0.125,0.3823021013912604,0.23003447900414198,0.7382682800477599,0.35096321957266163
0.9924748324217766,0.9994907065272736,0.3194305605058053,0.0,0.23933552298809813,0.6,0.7635745959071389,0.25,0.00633899717104236,0.4,0.3333333333333333,0.25,0.30415491849889964,0.22468842100594077,0.7877466395480163,0.28678043541493714
0.9882264502562628,0.9980408114848283,0.3070816205462886,0.0,0.2761684091995125,0.5,0.6698463657725372,0.21428571428571427,0.0071012466859152745,0.4166666666666667,0.25,0.125,0.3140090323911142,0.4107612764027534,0.8082432110065626,0.6036942966327064
0.9967332536037904,0.9993984510156053,0.4170475371782918,0.0,0.2522955722518292,0.30000000000000004,0.7453983795245707,0.21428571428571427,0.005530126832580473,0.175,0.2222222222222222,0.5,0.39631060338352575,0.6376255353910144,0.9106498058663346,0.41884278120501817
