brightness,contrast,complexity,sharpness,endge_density,edge_distance,saliency,saliency_consistency,entropy,com_x_s,com_y_s,dcm_x,dcm_y,color_variety,colorful,colorful_emd,color_entropy,pixel_density,palette_ratio,palette_std
0.9186184643372993,0.13804326108962878,26.905152709414004,0.8187916177046611,0.02901684292988641,0.3600905476041628,0.24723767117501133,0.6,3.604082,0.49869669315716947,0.5002301451848341,0.0013033068428305317,0.0002301451848341074,31.583413348474284,28.635787542051645,25.834117863652835,1.2883489769032992,0.08374951037994516,0.7485395394959387,0.1990046242917436
0.9597740124117944,0.09680374500309938,12.315684516674096,0.5428864247311828,0.019100582437275984,0.3605918189653011,0.17333700541148359,0.52,3.3573523,0.49840054663928696,0.5013651904564635,0.0015994533607130434,0.0013651904564635498,22.10004485752713,16.918241488182325,22.58565862174173,1.0553842821730597,0.05247087813620066,0.7815215336730142,0.1959643241569118
0.9616435825456721,0.12600761020754353,31.202749807844473,0.9269675654552559,0.01825615474794842,0.34558364955385046,0.17792938418040136,0.56,2.1833625,0.4988693693342972,0.5016550464584527,0.001130630665702792,0.0016550464584527136,30.84839281498561,30.698814876623132,24.60144153284864,0.6335570229084795,0.05053927315357565,0.7405308270168112,0.204686786951635
0.8421242450361893,0.38351331039351994,40.75086487340893,0.9253296165884194,0.030908646322378715,0.3657695848137089,0.11062756221424407,0.52,3.1914587,0.4929724266557243,0.522441019380896,0.007027573344275673,0.022441019380896043,82.44109787335212,14.667497220704073,37.72345668234952,1.7316506860936427,0.1622280907668231,0.7847411774772332,0.15789958193020193
0.8198703214733015,0.3136808282106136,16.04585058884754,0.5824499022482893,0.030386119257087,0.34795839868134354,0.1685846798152301,0.24,4.270464,0.4982047852488609,0.5466101361582931,0.0017952147511390848,0.046610136158293125,61.243064070014256,73.23597411765323,50.18646538637161,0.7930656044811211,0.29132453567937444,0.7185523670718662,0.24172972082329852
0.9059426091104056,0.22468138599792717,33.536633216737975,0.9360728609625668,0.026231060606060605,0.36532847498395976,0.0636604059627416,0.48,3.4151878,0.4908438648203049,0.5103057810976012,0.009156135179695102,0.010305781097601163,50.99015469611114,9.58526949841915,31.370029814342317,1.5612535783430328,0.10080993761140822,0.6763632449793097,0.10290820276472681
0.7832681858120607,0.40270759384359234,36.661269656237735,0.9297114317425084,0.030942471328153903,0.3454061303377646,0.11813280088209904,0.4,3.815712,0.5518959259799922,0.5044515318264433,0.05189592597999215,0.004451531826443311,80.69234126383166,49.91723359434281,46.54654408051198,0.17635505875721222,0.2280484646688864,0.5744812969145134,0.27624778774493336
0.8696490086592535,0.29173009120833726,22.360122122854936,0.729081799591002,0.028585889570552147,0.36554370664438207,0.14430365291310798,0.52,4.3230724,0.48768376034756405,0.49044914486733215,0.012316239652435945,0.009550855132667846,65.88182743243941,36.742765878085244,36.48020323478646,1.6571919333597587,0.15095501022494884,0.6691145102292128,0.2575443001852601
0.9384780972043855,0.19299672520156996,38.66991456698554,0.9758904109589042,0.019185692541856925,0.3271110805627607,0.047008087862237743,0.52,2.8600135,0.4887856847787127,0.5147246739878721,0.011214315221287297,0.014724673987872139,46.035506432400595,18.988179838953517,27.48309701078125,1.2910244338640076,0.06824010654490109,0.7231581785469832,0.20275307902741824
0.9260809407160525,0.20937161933148749,30.192106600716084,0.9177661589230496,0.02450598121780184,0.3419137587602981,0.18997834667087962,0.52,3.6022348,0.4978928950439016,0.5036118074339841,0.0021071049560983934,0.003611807433984149,49.91834265383696,32.02510685600642,29.714267258597914,1.4825883196303309,0.08507540880938691,0.7861809657450555,0.13821984482930436
0.8151005793552772,0.3299216662427362,26.498449105454448,0.7603607536764706,0.032810968137254905,0.36099464215327515,0.1394977863081507,0.44,2.4039266,0.5438178961522746,0.508025065995034,0.043817896152274605,0.008025065995034053,61.977558869057866,37.6823366497168,43.63819693638101,0.14232173898018657,0.25386106004901965,0.6998571284612678,0.09393585540238178
0.9239439017169923,0.18246956337334755,35.51542520135661,0.9465045885139135,0.03372187685020722,0.35437402574486665,0.1583694435737587,0.52,3.577709,0.49251433836856195,0.5047740282973945,0.007485661631438045,0.004774028297394484,42.54883485473991,39.118069405273104,32.389238079885544,1.1815065923264787,0.18408525754884542,0.7551719643025039,0.1795513286118402
0.9156227446329132,0.19242160415078277,21.39110655201895,0.7696053145760062,0.027607463853067605,0.3537391448011725,0.08989886138120742,0.44,2.55532,0.49964206860496657,0.5142377977261393,0.0003579313950334284,0.014237797726139312,39.982729457195965,60.908941129772124,30.82674826364,0.03556297274189374,0.14679855412270415,0.7475848462448405,0.1802802476880207
0.7390503110060843,0.4257983376862699,29.960804033709728,0.7801043024771839,0.04597240330291178,0.3539036745404966,0.18311296452522774,0.56,2.8067153,0.5062899990726448,0.5322559297553873,0.006289999072644825,0.03225592975538727,78.70642046888551,46.756323931971,52.46566441035547,0.3163317151388625,0.3526651455888744,0.6493558487084857,0.23370337388483395
0.9530462712892557,0.12209074534733631,45.56883675151117,0.9488513847675569,0.040478486646884276,0.315700430893027,0.29623783479761834,0.4,2.6202803,0.4997259333378229,0.5028417334630959,0.0002740666621771082,0.002841733463095908,29.571850245428987,19.172053502725788,24.311159361704355,1.3866093404107334,0.06563180019782389,0.7559574433294002,0.16876937249756702
0.8943812432835091,0.2147665018007395,20.976148722921003,0.7660277452129738,0.0248915592028136,0.3681775082711671,0.13138593506961205,0.52,3.6943326,0.5078183276721375,0.5088720212137877,0.007818327672137526,0.008872021213787717,51.852048591987156,69.36417311430793,38.41213750965163,1.5141191083621854,0.1823114497850723,0.8169379723659606,0.15256095241957557
0.9340038948014361,0.20954843349139027,37.876449025451734,0.949673700664322,0.029314185228604923,0.36098134346155714,0.06028455891930825,0.48,2.1147785,0.5120867744578648,0.49273476626198565,0.012086774457864768,0.007265233738014354,50.080923549606176,14.092915267059114,27.951463432627122,0.7086121582273551,0.08094763579523256,0.7499632391773573,0.1514407963237935
0.9117294185954115,0.2547135048348851,42.64519907803693,0.9486245954692557,0.026488673139158574,0.37029239317639395,0.138481706598497,0.52,2.4320407,0.49525134152071065,0.4899594067008307,0.004748658479289347,0.010040593299169287,60.16702164735196,12.833774457901352,31.206369722062178,0.6467448799914394,0.10682038834951457,0.741843292320828,0.1984839781229195
0.701988928058626,0.5413686036717668,37.17887596922241,0.9409362808842653,0.03149653229302124,0.36517674365357,0.0963591541514742,0.52,3.5012515,0.5622087940219613,0.4979525721022053,0.06220879402196133,0.002047427897794718,98.13245029023989,32.835567463545615,49.754151241223454,0.8671493103338506,0.3963794971824881,0.7400184355105602,0.11165871359480922
0.9123820509785353,0.2119775084866534,34.47451852195709,0.937379797979798,0.027905050505050506,0.3422154008308237,0.13161673598732423,0.4,3.5990033,0.5031939838067804,0.503799853712757,0.003193983806780376,0.0037998537127570398,50.97993671207342,47.585964868286645,33.49665670226288,0.6283011583030487,0.11450202020202016,0.757592819154084,0.1465792321848408
0.9347204757547,0.15374929549372363,48.631760794668715,0.9664605929139551,0.0352584960231381,0.35882256855126654,0.1040966285284902,0.44,2.6845489,0.49710094383316383,0.4974288294283879,0.002899056166836167,0.0025711705716121025,36.35203684731757,14.653201106731958,25.026715986185962,1.116659342054461,0.18730477223427333,0.832748321754202,0.1392041013709134
0.8007381794159425,0.44309974565481836,36.984993585820156,0.943406862745098,0.03169229055258467,0.3631569514561244,0.1027385839362483,0.52,3.8400755,0.5721620450710118,0.5057869504216173,0.07216204507101176,0.005786950421617254,90.9190075248311,20.460827749842252,40.93068667167914,1.4656511354124324,0.2298863636363636,0.8218972489065495,0.1436776805898629
0.8715806011054672,0.15490202115348722,20.33692842187421,0.7491205339615233,0.01950824499411072,0.34977399536151194,0.1449968013118086,0.44,1.8384838,0.49324149372888704,0.4978860128494481,0.006758506271112963,0.002113987150551888,33.2127796756429,8.985407918967717,30.39306461561594,0.04918054799010109,0.146986650961916,0.8274408125068946,0.139792758852393
0.909712852044753,0.2250340423466104,28.09652558454229,0.8102962962962963,0.03598641975308642,0.3644713615335486,0.0629442653110627,0.48,3.9017012,0.5043223207782157,0.524741536327423,0.004322320778215705,0.02474153632742304,52.443279254054424,9.877156031979505,30.005095313462874,1.359830132144427,0.09562592592592589,0.7391181648131989,0.15515225758158435
0.9613248872692952,0.1437409085310061,34.149893907480674,0.9379194630872483,0.025144295302013422,0.34915760407079893,0.15723478527876475,0.56,1.8307998,0.49938580703440344,0.5027011315207455,0.0006141929655965606,0.00270113152074547,35.38426294046822,23.423731284574952,25.014611749822222,1.1689242248744047,0.04759507829977627,0.7538450751642765,0.18024661647929188
0.6955394323583625,0.5625483764354131,31.115165552466355,0.9151338766006984,0.02315095071788902,0.3372175980592253,0.09596669634093451,0.44,3.4288409,0.5703390873725497,0.5220056064768919,0.07033908737254968,0.02200560647689187,102.69123880880713,33.123905962379766,50.991201428257355,0.6937508716211364,0.3627027551416375,0.6871909327112693,0.09999519787513232
0.9643889238911291,0.11276647077884748,29.43690370824204,0.9260322580645162,0.016012903225806452,0.3651373555550847,0.13819305081172253,0.52,2.1956425,0.4964426187757352,0.5029354219453597,0.0035573812242647995,0.002935421945359673,29.690968120174457,27.218184688260855,25.1859774207809,0.764716097293217,0.0694129032258064,0.7797173517536233,0.1846660977941572
0.8587290238575269,0.2853244446965953,27.08261454661321,0.8493161290322581,0.027056989247311827,0.37060308961038324,0.08018989668985874,0.48,3.9312043,0.5006287979978459,0.5180266255971636,0.0006287979978458758,0.018026625597163615,57.45796809496979,49.70213224011819,42.34572283302103,1.3945280383564782,0.22655161290322579,0.7119790869932656,0.22340939756376804
0.958894792496019,0.11497775345402077,51.8434201420335,0.9843227176220807,0.028587048832271762,0.34257953221833604,0.6488583073144332,0.36,2.5967426,0.5018267208989766,0.5052627637299407,0.0018267208989766193,0.005262763729940723,27.25990618326154,10.577277664361583,23.17628649297062,0.10844311186638651,0.036874734607218684,0.7990745588670577,0.09047138364550308
0.7751847819662327,0.41082772580429927,29.890686595775662,0.6988829550511794,0.09231642189586114,0.3410271755561064,0.15006111416529228,0.56,5.1801724,0.5032604706022946,0.5343930374810237,0.0032604706022946184,0.034393037481023736,81.85172972519433,38.38212244643363,50.79546080727479,1.4086130488633106,0.357675789942145,0.8200786822472687,0.17052875172415088
0.7796682889344262,0.47004894518268303,56.429750985375854,0.9883099141295862,0.028749024199843872,0.3419529702646174,0.09792001500053574,0.52,3.3083344,0.582615805378773,0.5029199070402388,0.082615805378773,0.0029199070402388116,95.2405680826078,10.029292794657223,39.903882790644786,1.1655840634926065,0.24672033567525375,0.6823956381601569,0.17345738261039315
0.970988114785531,0.10483488467664204,48.24689933011888,0.9832039268183846,0.019493529674252566,0.35206151775341155,0.3180656175901865,0.48,1.4625862,0.4963417082232675,0.5005617238437845,0.003658291776732492,0.0005617238437845007,25.620921450512547,12.013563971190615,22.064164178861006,0.8097739984281832,0.02490517626059796,0.6865252311141823,0.19987367169822143
0.7996293544939282,0.4384330199052516,28.243313065457325,0.8828008021390374,0.02901180926916221,0.35627106376351986,0.14498262468980463,0.44,3.028269,0.5790989093928612,0.5033360658414524,0.07909890939286124,0.003336065841452407,91.53324714118077,25.421493507148192,41.13506923452887,1.385661797343869,0.2367257130124777,0.680396770074386,0.19545915318877619
0.8925160768995097,0.23867077487117055,24.694049890075018,0.8029950980392156,0.028244117647058822,0.35219801403745077,0.09687914263744714,0.48,3.582155,0.49991840288524286,0.5191733940433485,8.159711475713705e-05,0.0191733940433485,57.09300507221981,47.93459922141973,40.93405744252115,0.6838095812401409,0.17580882352941174,0.8248700919546266,0.12388228356553684
0.765831213758134,0.490568328926188,45.9620833354408,0.9810852225020991,0.018701721242653232,0.3635618920067356,0.12595542961097117,0.48,1.7904457,0.4975759170685293,0.5938384982490373,0.0024240829314706724,0.09383849824903734,94.83529474253572,30.463794475120316,44.89334780140332,0.27431843534939715,0.281404282115869,0.36173936874224777,0.3081417627246122
0.9747541369989452,0.09613994672379327,43.52561741393062,0.9814493670886076,0.015469409282700422,0.3363974639544358,0.2795077273103334,0.44,2.930176,0.5004122819579113,0.5013450838501561,0.00041228195791132016,0.0013450838501560813,24.7911924273825,16.289871329552994,21.67808585068147,0.7948833949655836,0.021078059071729993,0.7348061726211714,0.20000400182644262
0.6287702209448972,0.7151104353440947,46.66065542022796,0.951313542879317,0.04239522700814901,0.3648630823315502,0.1787148036552611,0.48,3.453106,0.5567092674659713,0.4889020601623126,0.05670926746597127,0.01109793983768742,116.26528534475523,29.50962277314721,47.83556347557453,0.8721646021337055,0.44272797826930543,0.7693009537648902,0.14550337955904963
0.9596053007662066,0.12086951461417157,60.713807544386604,0.9895442875481386,0.03978712023962345,0.3532821235400097,0.24758610838430364,0.48,2.3982875,0.5016946319170524,0.4999865829695739,0.001694631917052436,1.3417030426121634e-05,29.20081629109041,30.340118971787707,24.79050363498318,1.0739444387955315,0.061633504492939695,0.7655721549108583,0.16505527281752774
0.714723342106729,0.5105031748070352,63.016777902031954,0.9906662210338681,0.033717691622103384,0.3552797066766768,0.06807700709517318,0.44,3.191908,0.5586781369324024,0.4981857207999444,0.058678136932402425,0.001814279200055613,96.76468099454051,50.92470617946401,52.012091439993526,1.2878783982107014,0.48659313725490194,0.6679993295934892,0.20083835100044578
0.9732326845111269,0.09377451629355536,30.698687288227216,0.9347196969696969,0.01609469696969697,0.3563949164213906,0.3489335710041592,0.52,1.5805928,0.5011173316786863,0.5017837338821952,0.0011173316786863285,0.0017837338821952153,22.886368577289677,17.49465217927951,22.287765910935732,1.1638608250380873,0.07317234848484844,0.8164994162274427,0.173995054565897
0.7905014073854313,0.36677994595547464,14.150264388041196,0.42654008438818564,0.01872948898265354,0.31317174553281685,0.08058833181655221,0.48,3.7340875,0.5589340084426284,0.4937858744118189,0.058934008442628416,0.006214125588181074,72.08291337290402,32.94890759351313,47.3384322979078,0.20936626650327345,0.26674519456165025,0.6898176235930211,0.15243161830416388
0.8273767257063357,0.3578712283503615,53.29244629272104,0.9802111872146119,0.04257990867579909,0.34765682552598254,0.0669519596651446,0.52,3.14197,0.5502847156071091,0.5085336761007263,0.05028471560710912,0.008533676100726306,74.77830404608375,38.37931973299882,46.34708247792133,1.6203903038430967,0.23351455479452055,0.7413317322033419,0.26378860033995316
0.912486072604534,0.18735992243360425,40.89071669505247,0.9704151978065022,0.030023501762632198,0.3665877058025451,0.2378688701489213,0.32,3.3327444,0.5000798872655533,0.5254140762074208,7.988726555330228e-05,0.025414076207420755,45.077741675838226,57.40721856617446,34.09764923798815,0.18684322917353222,0.14069526047786918,0.7379115725692177,0.08270819728567526
0.9680765267661341,0.1339115586327713,33.87824901108097,0.934906015037594,0.023043024227234754,0.32769200099597096,0.3231126713843432,0.48,1.5832078,0.5010341884553444,0.500594855433152,0.0010341884553444203,0.000594855433151964,32.917104787350056,7.938907442003863,23.26759688791475,0.8739164518806963,0.052722431077694254,0.7628758479812753,0.17425926841668057
0.8321634899527187,0.2971451423247656,41.51722565155118,0.8675398936170213,0.060883569739952716,0.3668648023410353,0.21299224145923146,0.28,4.3348455,0.5025786234060162,0.5361514313901558,0.0025786234060162228,0.03615143139015575,61.01737056987115,32.63302088927343,46.678101721928,1.559225245968023,0.25698581560283684,0.7997610018315731,0.13202494419073146
0.6724883866506252,0.6407459878926945,43.36615213167372,0.9535077328068443,0.03542530437643962,0.31395924226985206,0.07193692455593623,0.36,2.994023,0.506616679098211,0.5080334589228411,0.006616679098210954,0.00803345892284113,110.23068179541264,26.110343155084355,46.222708789594876,0.4701306121757882,0.34173165514972026,0.5994988665325302,0.3005046647929607
0.9368525514240507,0.2186972051970595,8.029495205113777,0.45362728551336146,0.011177918424753868,0.29351750535908266,0.06630576652601969,0.56,1.0910566,0.501368993663623,0.5248039241928216,0.001368993663622975,0.024803924192821625,51.77973878770809,18.214233555976758,29.070385767770006,0.40209856158975954,0.08441983122362873,0.6437906998770652,0.263128378405304
0.9230212466121342,0.12527825254904248,49.73536879539562,0.977398119122257,0.035003918495297805,0.36989094256839866,0.19121389862109944,0.56,2.4892726,0.5035073209905614,0.5053695631376947,0.003507320990561391,0.005369563137694655,27.9042112647898,30.522383946839682,25.617344246743187,1.5884543283817838,0.08606974921630095,0.813251386322825,0.2056848288098693
0.9584749931235803,0.10698933275578122,54.73373403364334,0.98190800681431,0.03382453151618399,0.40120409748979313,0.2591280188395631,0.48,2.2645278,0.4997647834888722,0.4999730358029689,0.0002352165111277893,2.696419703107633e-05,25.966653974669732,31.07775699695149,24.158553704718486,1.6912381191533412,0.08198892674616687,0.8195351271213236,0.18795214314058525
0.8893311988467261,0.2049426495589338,20.858038740537502,0.7213511904761905,0.05194761904761905,0.3615331022843566,0.12031311858076564,0.36,4.4049206,0.5089937583775168,0.4980309951277256,0.008993758377516814,0.001969004872274416,43.927904555051406,53.38991367892325,34.08182401952051,0.8209829731171063,0.1825607142857143,0.879832064022032,0.07465800884908033
