balance,equilibrium,symmetry,sequence,cohesion,unity,proportion,simplicity,density,regularity,economy,homogeneity,rhythm,w balance,w equilibrium,w_cohesion
0.8636421338472646,0.9674380581295977,0.7444119260840567,0.25,0.7459361483116986,0.8943661971830986,0.835023674185974,0.012605042016806723,0.0,0.811482369393667,0.0625,6.191651671912914e-07,0.7765253294275973,0.8214131566928806,0.9496359472474079,0.6232256957448626
0.599252281465825,0.9623144851612875,0.6339777039901207,0.5,0.6901131529462884,0.8841463414634146,0.8692032561196659,0.023622047244094488,0.0,0.8288542607648299,0.09523809523809523,2.284892276078278e-13,0.582641325129664,0.6854591045172329,0.9396720029592079,0.42533848098418264
0.9497650720754689,0.9890558224656681,0.7524646670821596,0.25,0.7376835558312107,0.9093959731543624,0.8143442519924087,0.012195121951219513,0.0,0.8220456194449484,0.06896551724137931,0.006437142462647918,0.7816629313201872,0.8394686254775083,0.9582635367744695,0.6991261302745139
0.9098301507865603,0.9801537201701154,0.8204044026590068,0.25,0.7821512888944081,0.8480392156862745,0.8419426442538054,0.016853932584269662,0.0,0.7914482624733061,0.06060606060606061,0.0009317774885540453,0.7578158132838647,0.5066217267763166,0.8541804265115627,0.6972908973180282
0.7779450547803554,0.9474737483778688,0.7900734867634497,0.25,0.8996860970252348,0.8804347826086957,0.844877280523566,0.018867924528301886,0.0,0.7904622551361682,0.08333333333333333,0.6811538461538461,0.8560175764312286,0.4622875422545023,0.7704023746933083,0.7784943829576183
0.5825303433137123,0.8997516879071457,0.7437131487755534,0.5,0.8000089295685451,0.8365384615384616,0.8336926980385762,0.016304347826086956,0.0,0.7712845407020165,0.05555555555555555,0.298886924597058,0.722172683325097,0.719658995069267,0.9197918276827324,0.6860806535388432
0.7623469626028085,0.9481429257151547,0.8180527831380308,0.25,0.7362269532321744,0.9097744360902256,0.8093164146879905,0.013452914798206279,0.0,0.811887673729779,0.07692307692307693,0.004680914224344427,0.7639792638935281,0.6369164888538628,0.8145664242856149,0.6054746553970533
0.6845837681377721,0.9309015912511781,0.8104490628109982,0.25,0.7568739319839641,0.8941605839416058,0.825990319502002,0.013513513513513514,0.0,0.8228316874194934,0.06451612903225806,0.003223870999350012,0.7185202320684105,0.46247332623421733,0.821153162972791,0.8835322281400635
0.9386439513920529,0.9882898929956666,0.7215072985648228,0.25,0.4179388381652017,0.8648648648648649,0.8109005261105968,0.011673151750972763,0.0,0.7937695348409635,0.047619047619047616,3.0332212268769325,0.61300670209596,0.17232762457313,0.6123025810628396,0.9993656545356041
0.6564696113682029,0.917438845392525,0.7165617979188861,0.75,0.5117733096492575,0.8225806451612903,0.7138536002888132,0.010067114093959731,0.0,0.7320171763720151,0.03508771929824561,3.77558002867793e-06,0.7706398558030171,0.5201350204345967,0.87293305322519,0.9386116919741664
0.8221230991631039,0.9632156749087408,0.7118294793773876,0.25,0.6006944861495146,0.8695652173913043,0.7432789351677824,0.020134228187919462,0.008228989117608387,0.812141662685141,0.07692307692307693,2.0372605112083453,0.6518868403209614,0.4311353988167086,0.7860138281323852,0.6490671801255868
0.8968174972325595,0.9769786143824662,0.7466894611636898,0.75,0.46034406697294405,0.8960396039603961,0.7610496553274546,0.008645533141210375,0.0,0.8006440569430078,0.045454545454545456,0.0005158262045176348,0.7355565835247708,0.47537767226198524,0.8261838675295747,0.854055796812066
0.7158341588715328,0.9386374401170167,0.7727498677350442,0.25,0.728413156049958,0.839622641509434,0.8038830359191227,0.015463917525773196,0.0,0.7567385444743935,0.05555555555555555,0.00012939300055703903,0.7082953482848913,0.6336937818373933,0.9257931034964103,0.8721291403893117
0.666347907609191,0.9202643231907458,0.7215879142209669,0.25,0.958264582028094,0.9113475177304965,0.8207524802213253,0.012396694214876033,0.024696705592214485,0.8012791286727456,0.07407407407407407,0.2954104149733609,0.7377463306292276,0.7122378352432464,0.9122040638746306,0.3848380915366683
0.7356227534869926,0.9351067166040906,0.8283566538152215,0.0,0.7605524697285235,0.9464285714285714,0.8231516188235496,0.008875739644970414,0.0,0.8615570948110186,0.07692307692307693,0.05889531558577788,0.7721108106652229,0.7939163022793818,0.9440365203292548,0.4339960861957352
0.7169731454374708,0.9283254849654629,0.7734426244995865,0.5,0.7913210534630811,0.875,0.8375452084521999,0.013761467889908258,0.0,0.7986281988188977,0.058823529411764705,0.16291354459443264,0.7598761122529745,0.6501865790340753,0.8857050545617915,0.5936734343840183
0.6610555153466322,0.9065386672593635,0.8362549382447387,0.5,0.7014750557932351,0.8636363636363636,0.7986913264346709,0.013761467889908258,0.27696816794885626,0.7704201101928374,0.05714285714285714,0.004531610677995378,0.8008516915002895,0.2515484389120366,0.6984023155410815,0.5923883722117607
0.5748420667761729,0.8837563407455699,0.7816369402795211,0.25,0.8713302569514129,0.8728070175438596,0.802364893709303,0.013953488372093023,0.0,0.749747709982922,0.06451612903225806,0.00026790023939503955,0.7494150950051295,0.36712207716078304,0.7696238035431227,0.41478538638323126
0.7385806680443506,0.9511089655151417,0.7183841033425362,0.0,0.8946235418522331,0.8714285714285714,0.8084311396631705,0.01694915254237288,0.36069826761390633,0.7997252747252748,0.06896551724137931,0.02569482454539926,0.7077877167260596,0.3436590466986311,0.8101698073418189,0.3873775449558227
0.8266285613383622,0.9602317191001996,0.7625869177742957,0.5,0.7064113256397716,0.8809523809523809,0.7982624735912645,0.014018691588785047,0.0,0.8053968253968253,0.0625,6.885559167843376e-05,0.7875569185665193,0.84272497474866,0.9634617861693042,0.5142562628518728
0.8948915526008485,0.974363535020232,0.8581297411772422,0.25,0.6561040283931343,0.8705035971223022,0.7789416525056456,0.012345679012345678,0.0,0.7893989156500887,0.05263157894736842,6.883566643363414e-05,0.8259974551969562,0.6478223597008353,0.885681640087647,0.6656782292164436
0.8325671052914707,0.9574775070981203,0.6505957422957476,0.25,0.7917361230246748,0.8598484848484849,0.8150821323871427,0.012145748987854251,0.0,0.7516626185519315,0.05128205128205128,0.03028796942614962,0.6176194429982274,0.2822019393039197,0.7074656448419837,0.5670348619289576
0.6107045526762389,0.9020646540029168,0.7238276485708816,0.25,0.7354886834642316,0.8764044943820225,0.8139144135495474,0.01875,0.4616983901629088,0.769311797752809,0.08333333333333333,0.0068739134706151195,0.6925771794153821,0.7978850007878592,0.9541765119890497,0.5449074281246857
0.8272655029323824,0.9642745403462123,0.6595235614020218,0.0,0.6983342977150303,0.8818181818181818,0.7856148129260521,0.015228426395939087,0.0,0.7839241034195162,0.07142857142857142,3.080773636891186e-08,0.6523665307450461,0.30782691323734834,0.738331704713795,0.9120877484473792
0.7534318462914655,0.9456057578235246,0.7625840324879785,0.5,0.8059166538297864,0.925,0.8246269346760788,0.013574660633484163,0.0,0.8373715313463514,0.08695652173913043,32.216665038065244,0.710108468229826,0.9482635277852409,0.9881015852312103,0.6574199284893107
0.8167515539195318,0.9498175513973137,0.7760988814840678,0.0,0.7738015434370736,0.8351648351648352,0.8113929252809011,0.017964071856287425,0.0,0.7550976800976801,0.0625,4.125369845798372e-06,0.7214607303898621,0.3847594031091234,0.7946341105333837,0.5421779395760674
0.8275109291636696,0.9647328139951351,0.8121975816598566,0.25,0.8709672740417727,0.8970588235294118,0.8263377012627526,0.013215859030837005,0.1889675483323512,0.80864651416122,0.06666666666666667,0.644229535658107,0.7755463660109667,0.4146044076235962,0.8036557813952614,0.5502208308978359
0.7518718998825815,0.9370272764267915,0.8135289030094517,0.0,0.7739941912435484,0.8972602739726028,0.8043269309224772,0.012244897959183673,0.0,0.8097897968823807,0.0625,0.00015607380993528633,0.8001099304110885,0.6332265653819638,0.8924694338364723,0.48040759124092003
0.9547309918449973,0.9930302945224139,0.7630486706181813,0.5,0.5765358915831033,0.8798076923076923,0.73070170948943,0.018072289156626505,0.0,0.8242625093353249,0.07407407407407407,1.457827806275973,0.7515164294630244,0.6191217070893599,0.8861503572924685,0.46494516800229163
0.7954197828870511,0.9473909747578048,0.7838854948472441,0.0,0.7209887125439207,0.9221014492753623,0.7503897552975394,0.007125890736342043,0.0,0.8622957839262188,0.044444444444444446,6.581990990290505,0.731911108962461,0.5287502258947199,0.852315334853851,0.5857857647943356
0.7124676258900589,0.9238201313373138,0.8033659308749433,0.25,0.8577082488495599,0.8522727272727273,0.8521914733661267,0.012295081967213115,0.0,0.7611612306268795,0.04878048780487805,0.6815353168294345,0.7474859229672497,0.3382911559450066,0.708613098057004,0.439111833983605
0.7067322945319034,0.9488957187311954,0.7959163732148874,0.0,0.9704925472883436,0.916058394160584,0.888009446281885,0.013215859030837005,0.34393198229676214,0.8155458351223701,0.08,0.001437389374856341,0.7118983888594824,0.5928299204271255,0.8369484466977908,0.40287920097222185
0.9170868002404009,0.9820623223881728,0.7308974056498392,0.5,0.836447012410864,0.9335260115606936,0.8463721051988746,0.010830324909747292,0.0,0.8366295873101223,0.08,1.103222296013163e-05,0.7190750498311029,0.26114945824454994,0.6766252750067915,0.5775299363607629
0.8555451077933126,0.9667124183568203,0.832207049263992,0.25,0.7685325100998167,0.8671875,0.8418595902697786,0.013392857142857142,0.0,0.7928149606299213,0.05555555555555555,0.29021697616588427,0.808733606185249,0.5059464590090924,0.8364887559635881,0.6360689314914498
0.6789024794311977,0.9467413989259561,0.629071107937581,0.5,0.6831443901093335,0.7985074626865671,0.7949137166716085,0.021739130434782608,0.2528409818098045,0.6555291723202171,0.06896551724137931,1.7220835510007467e-08,0.6097753536775998,0.19888980145444912,0.6625016016717625,0.5140486711582691
0.7695801634893269,0.95165409729441,0.7154408936369874,0.25,0.7814001595861484,0.8516483516483516,0.803390075486429,0.01694915254237288,0.21634132277230056,0.7192918192918193,0.06896551724137931,6.064902331442974e-05,0.6663195942910671,0.8653593016413367,0.9726239170475128,0.6686269981922444
0.767794936117538,0.945599661537387,0.840542869437377,0.0,0.792415565468222,0.8378378378378378,0.824293339217691,0.015151515151515152,0.0,0.7745085995085995,0.05263157894736842,2.373301619147661e-06,0.7744836610439995,0.5873529839379776,0.8820730081259911,0.5657875509145608
0.9354170167989067,0.9864488383186005,0.823323516240869,0.25,0.9406406403079574,0.9437689969604863,0.8297409945932959,0.005893909626719057,0.0,0.8548377381570169,0.05128205128205128,0.005822343459290382,0.7984403500843259,0.9446549495470256,0.9870157100781364,0.5823727366596598
0.5717196727600442,0.8941636616935872,0.8439285745798594,0.0,0.8718982359130172,0.8398058252427184,0.8403485155931717,0.014634146341463415,0.5029882892906743,0.7058585570150391,0.05714285714285714,6.952918782777219e-06,0.7799132514522963,0.4800244834282532,0.768852162647014,0.4481393387267778
0.887337497850277,0.97588184946496,0.7383486870039855,0.0,0.7069895629032598,0.9119496855345912,0.805521527957821,0.011320754716981131,0.18828709971495594,0.8127637130801688,0.06666666666666667,5.616614522644236e-07,0.7104374895965953,0.705335929613528,0.9483519485263427,0.48372037541079327
0.749747449188038,0.9587502758704038,0.572345424699892,0.25,0.9002626478301209,0.8035714285714286,0.7800185920507026,0.027777777777777776,0.0,0.7087662337662337,0.08333333333333333,0.13469819300269126,0.5138836897168391,0.24203826882348967,0.792029836232125,0.5992299137671233
0.9036917915008447,0.9806739628689389,0.7218488002859591,1.0,0.8044157331468249,0.9319999999999999,0.8383382894937543,0.007556675062972292,0.0,0.8439638554216867,0.05555555555555555,3.302571566527912e-06,0.7648400087388608,0.5328150479189182,0.7623160120073231,0.45199499200164056
0.7026539277973803,0.9170068052632877,0.732565567746658,0.25,0.8513340459973732,0.9276859504132231,0.8259705389937184,0.0079155672823219,0.0,0.8480976303967628,0.05405405405405406,0.01057673698570811,0.8069408538718783,0.38612583417383806,0.7554633807009691,0.5721501695281933
0.9257278874444992,0.9835601036456993,0.7819193193788592,0.5,0.7795188379076945,0.9056603773584906,0.8014600020692951,0.016483516483516484,0.0,0.7945642407906559,0.09090909090909091,0.0005120950498236253,0.8032654282062691,0.8987936711570541,0.9763440974273707,0.5892313826386466
0.8516403887202999,0.9733047983058145,0.7130705070403913,0.25,0.805508691094513,0.936734693877551,0.8164766451818148,0.008064516129032258,0.0,0.8591376714620274,0.06060606060606061,2.5091867139355823e-10,0.619662173094788,0.4814464545493029,0.8411509992358716,0.9174241170440498
0.9582970031700171,0.9914802033491141,0.7823647858776515,0.75,0.44328906926473327,0.8739837398373984,0.622740938685294,0.014563106796116505,0.21038664034221788,0.8067106490737038,0.06060606060606061,0.00012454024046965712,0.8920211249302498,0.5859000461925279,0.8841121784136848,0.6799917715329628
0.9316720527651838,0.9934725502951274,0.617745957168377,0.25,0.4177309241390639,0.8488372093023255,0.7607135482762657,0.0375,0.6428316019271304,0.7134551495016612,0.13333333333333333,0.016347289074561802,0.5904463787162832,0.4662714140069302,0.6477606559043841,0.7819283041610984
0.6739735714403026,0.9140952652945911,0.706096030866495,0.75,0.9821485360972183,0.9513888888888888,0.8120416636957133,0.006423982869379015,0.0,0.8376494144405731,0.06666666666666667,0.0016641139691644013,0.7846130437508387,0.4069442117695914,0.7881977526751422,0.5896126640487337
0.6966100863834569,0.9315663839558511,0.6865443146176926,0.5,0.6156710537654593,0.9292237442922374,0.8451912970993145,0.00847457627118644,0.0,0.8309821540781701,0.06060606060606061,2.1670443393300968e-14,0.6870418777692346,0.6345884442163395,0.8870234030076597,0.31527525714126364
0.8214104106218879,0.95901249605981,0.7711848167625421,0.25,0.7936983979428729,0.8717948717948718,0.7774563396888752,0.015151515151515152,0.0,0.807526525198939,0.0625,0.004694818112375289,0.7457141051752842,0.6754133101647531,0.9331228074356208,0.9818055001516806
0.562550672462847,0.8887827983816816,0.7792623767192681,0.0,0.9856495534297397,0.8494623655913979,0.8591070787814747,0.017241379310344827,0.35250517968873685,0.7523667601683028,0.06666666666666667,0.021275546058879397,0.7225369684641421,0.6152131948482602,0.8783461473996649,0.41565849597467514
0.7755411846820985,0.9503831712439824,0.8460148057599115,0.25,0.7784091240211537,0.8513513513513513,0.8070095538761876,0.020833333333333332,0.3753744401264407,0.7155683080340615,0.08333333333333333,3.4590505714091216e-06,0.8056337255198986,0.5157512945139987,0.7892647909220101,0.45446071269688065
0.71722310957322,0.9266315768948485,0.7293875389365774,0.0,0.65095035380989,0.948905109489051,0.7719009110231221,0.007371007371007371,0.0,0.871323627710489,0.06666666666666667,1.353900475940692e-05,0.7337508231468741,0.5171678528428363,0.8284131255868816,0.6359927831047962
0.7935497916816929,0.9542432830631932,0.7421698904404437,0.25,0.6807298047901004,0.8,0.7704851620804851,0.01935483870967742,0.0,0.7554271708683473,0.05555555555555555,0.004309987409346821,0.7439059503443007,0.7065160435617807,0.9109692932027328,0.6149487029202858
0.5753607513671671,0.8879236262701867,0.7165379145739266,0.5,0.7387395148155234,0.8907563025210083,0.7804585597931283,0.013888888888888888,0.3497845660119454,0.7665574704458055,0.07142857142857142,3.75071181351355e-06,0.6608360597577831,0.7048525323501373,0.918457904000403,0.5384074688817363
0.7183261840709814,0.9282933777968713,0.6885068419685538,0.25,0.9410138380317671,0.8028169014084507,0.83908998086401,0.021739130434782608,0.0,0.7105130784708249,0.06666666666666667,4.366060811522291e-05,0.7419084065552537,0.38931910493533906,0.7438352231501422,0.5323549629840181
0.9203262434300937,0.9781550819822818,0.7448751925787034,0.5,0.6672500253232776,0.9234449760765551,0.8319304130366976,0.009009009009009009,0.0,0.8420592565329408,0.058823529411764705,3.427147896882282e-05,0.8082605317657587,0.37223080331490366,0.7261508630753671,0.9014156669491525
0.45227925822124115,0.889006109310752,0.7530194978877465,0.25,0.7240896330511779,0.9245283018867925,0.7865180676365999,0.016304347826086956,0.49655511959670284,0.7922282120395328,0.1111111111111111,0.0001826044260734714,0.6382982249686218,0.827742987206198,0.9602193871535755,0.4159652306001409
0.7322357360494085,0.9367360810042404,0.7656346545815836,0.0,0.50846933678486,0.8095238095238095,0.7353165374207545,0.023622047244094488,0.288071875,0.685547875064004,0.07692307692307693,0.0001884952805753048,0.7080042425602292,0.8227720190968993,0.9589833143761815,0.764298173380641
0.7171404097812044,0.9036925636935064,0.7187580012599984,0.5,0.8211899523646926,0.9132231404958677,0.8091188870966901,0.014354066985645933,0.0,0.7973484848484849,0.08695652173913043,0.0014609262326600544,0.7652335631927976,0.4499286915542564,0.802294884410562,0.6137216004274054
0.7615435270713442,0.9280525795774505,0.7868266635969746,0.0,0.7896626617049405,0.8426966292134832,0.8474675817115,0.01935483870967742,0.45541238250739147,0.7719931052093973,0.06666666666666667,0.0024459744341391422,0.8321378247718481,0.30545809691587866,0.7545081377722644,0.8019114037052121
0.7352184920174833,0.9371157310868969,0.7787585740486849,0.0,0.8753742694328637,0.8782608695652174,0.7744036946269145,0.015873015873015872,0.0,0.8106216628527843,0.06666666666666667,1.1035663270534299e-05,0.6944584106923839,0.3859635604779562,0.7766002989393633,0.439966189735102
0.8771312657535457,0.966582385986783,0.7755989586840129,0.25,0.5715109231782038,0.9039735099337748,0.6198158725436214,0.011857707509881422,0.0,0.8061258278145695,0.06451612903225806,7.058193427782312e-05,0.7950223936259239,0.7854564949459382,0.8967949600187313,0.6135461997911507
0.8645888624932229,0.96330434989031,0.7575163317209501,0.25,0.9865532834462695,0.7865168539325843,0.8197012315390606,0.01639344262295082,0.3706146003139781,0.693341419816139,0.05,0.10482747574882037,0.7429339760427649,0.7736345948500791,0.9586683416728187,0.3666636931173492
0.712800757723163,0.9298435061692338,0.8053704181391421,0.5,0.7183030583793093,0.828125,0.7691096601756289,0.015544041450777202,0.045340826686004254,0.7131853070175438,0.05714285714285714,0.12280492157415232,0.8127668242318231,0.3805634031833317,0.7702011461916347,0.5342900509202394
0.9174709888858681,0.9849322472900269,0.6469151681048386,0.25,0.8970288079119949,0.8272727272727273,0.8351050673224388,0.027777777777777776,0.7070459404556735,0.6850168350168351,0.09523809523809523,2.1569884034993912e-08,0.6763734170183473,0.4274140010937635,0.7662464743436266,0.8508803497795696
0.7676758096501437,0.949497852705527,0.7755407124446313,0.0,0.6735448776018218,0.9146341463414634,0.7595363114912806,0.011538461538461539,0.0,0.836787370941194,0.06666666666666667,0.6943648692084139,0.7922389280460134,0.5802089750941096,0.8724319291907046,0.6704895475357019
0.659681931913974,0.9105915441918166,0.7058413327370634,0.0,0.9812329516600563,0.8761467889908257,0.8192964621057508,0.016042780748663103,0.0,0.7910083248386,0.06896551724137931,6.064990761852677e-10,0.6931401584762047,0.3467484746066426,0.7532806213820922,0.47784841588015076
